,size_sq_ft,propertyType,bedrooms,localityName,suburbName,companyName,rent
13170,2600,Independent Floor,4,Vasant Vihar,Delhi South,Brickhouse Realty Solutions,150000
13171,2700,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,140000
13172,4500,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,245000
13173,3825,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,220000
13174,5400,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,330000
13175,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,145000
13176,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,140000
13177,3600,Independent Floor,3,Vasant Vihar,Delhi South,HR Associates,125000
13178,5400,Apartment,4,Vasant Vihar,Delhi South,A R Realtors,210000
13179,3600,Independent Floor,3,Vasant Vihar,Delhi South,HR Associates,250000
13180,1125,Independent Floor,2,Vasant Vihar,Delhi South,Manpal Singh,55000
13181,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,145000
13182,5490,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,250000
13183,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,165000
13184,5400,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,190000
13185,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,125000
13186,4725,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,200000
13187,4725,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,225000
13188,3690,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,200000
13189,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,150000
13190,5400,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,325000
13191,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,225000
13192,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,200000
13193,5400,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,270000
13194,5400,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,190000
13195,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,130000
13196,2700,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,170000
13197,3600,Independent Floor,3,Vasant Vihar,Delhi South,India Homes,150000
13198,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,125000
13199,4500,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,240000
13200,3600,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,160000
13201,2000,Independent Floor,3,Vasant Vihar,Delhi South,HR Associates,80000
13202,2700,Independent Floor,3,Vasant Vihar,Delhi South,HR Associates,100000
13203,2200,Apartment,3,Vasant Vihar,Delhi South,Rent Realty India,80000
13204,5400,Independent Floor,4,Vasant Vihar,Delhi South,Property Gallery,330000
13205,4680,Independent Floor,4,Vasant Vihar,Delhi South,India Homes,250000
13206,1500,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,25000
13207,1200,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,21000
13208,1500,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,30000
13209,1403,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,21000
13210,1000,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,24000
13211,1200,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,23000
13212,700,Apartment,2,Vasundhara Enclave,Delhi East,sk roy,17000
13213,1550,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,38000
13214,1850,Apartment,4,Vasundhara Enclave,Delhi East,sk roy,40000
13215,850,Apartment,2,Vasundhara Enclave,Delhi East,sk roy,18000
13216,1100,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,24000
13217,1750,Apartment,4,Vasundhara Enclave,Delhi East,sk roy,35000
13218,1400,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,23000
13219,1100,Apartment,3,Vasundhara Enclave,Delhi East,sk roy,25000
13220,1550,Apartment,3,Vasundhara Enclave,Delhi East,Other,24000
13221,1400,Apartment,3,Vasundhara Enclave,Delhi East,Other,22000
13222,1500,Apartment,3,Vasundhara Enclave,Delhi East,Other,30000
13223,1450,Apartment,3,Vasundhara Enclave,Delhi East,Other,24500
13224,1540,Apartment,3,Vasundhara Enclave,Delhi East,Other,30000
13225,1050,Apartment,2,Vasundhara Enclave,Delhi East,Other,19000
13226,1550,Apartment,3,Vasundhara Enclave,Delhi East,Other,25000
13227,1100,Apartment,3,Vasundhara Enclave,Delhi East,Other,20000
13228,1500,Apartment,3,Vasundhara Enclave,Delhi East,user,27000
13229,1500,Apartment,3,Vasundhara Enclave,Delhi East,user,27000
13230,1000,Apartment,2,Vasundhara Enclave,Delhi East,Other,21000
13231,720,Independent House,1,Vijay Nagar,North Delhi,Sumaira Properties,20000
13232,1000,Independent House,1,Vijay Nagar,North Delhi,Sumaira Properties,20000
13233,800,Independent Floor,1,Vijay Nagar,North Delhi,Sumaira Properties,16000
13234,1400,Independent Floor,2,Vijay Nagar,North Delhi,Sumaira Properties,35000
13235,800,Independent Floor,1,Vijay Nagar,North Delhi,Sumaira Properties,16000
13236,1000,Independent Floor,2,Vijay Nagar,North Delhi,Sumaira Properties,35000
13237,600,Independent Floor,1,Vijay Nagar,North Delhi,Sumaira Properties,20000
13238,1000,Independent Floor,1,Vijay Nagar,North Delhi,Sumaira Properties,20000
13239,900,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,23000
13240,1000,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,35000
13241,1000,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,25000
13242,900,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,28000
13243,900,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,30000
13244,450,Independent Floor,1,Vijay Nagar,North Delhi,Landmark properties,16000
13245,900,Independent Floor,2,Vijay Nagar,North Delhi,Landmark properties,32000
13246,900,Independent Floor,2,Vijay Nagar,North Delhi,Landmark properties,28000
13247,350,Independent Floor,1,Vijay Nagar,North Delhi,Landmark properties,14000
13248,720,Independent Floor,1,Vijay Nagar,North Delhi,Landmark properties,15000
13249,220,Independent Floor,1,Vijay Nagar,North Delhi,Landmark properties,10500
13250,1800,Independent Floor,3,Vijay Nagar,North Delhi,Yohousein,55000
13251,1800,Independent Floor,3,Vijay Nagar,North Delhi,Yohousein,70000
13252,300,Independent Floor,1,Vijay Nagar,North Delhi,Yohousein,12000
13253,720,Independent Floor,1,Vijay Nagar,North Delhi,Yohousein,24000
13254,1200,Independent Floor,2,Vijay Nagar,North Delhi,Priyal Properties,25000
13255,1600,Independent Floor,3,Vijay Nagar,North Delhi,Priyal Properties,35000
13256,1000,Independent Floor,2,Vijay Nagar,North Delhi,Priyal Properties,25000
13257,1000,Independent Floor,2,Vijay Nagar,North Delhi,Priyal Properties,25000
13258,1000,Independent Floor,2,Vijay Nagar,North Delhi,Property Clinic,27000
13259,1000,Independent Floor,3,Vijay Nagar,North Delhi,Other,31000
13260,900,Independent Floor,3,Vijay Nagar,North Delhi,Other,31000
13261,700,Independent Floor,3,Vijay Nagar,North Delhi,Other,30000
13262,900,Apartment,2,Vikas Puri,West Delhi,Other,17000
13263,1300,Apartment,3,Vikas Puri,West Delhi,Yashika Real Estate,28000
13264,1250,Apartment,3,Vikas Puri,West Delhi,Other,25000
13265,900,Apartment,2,Vikas Puri,West Delhi,Yashika Real Estate,19000
13266,900,Apartment,2,Vikas Puri,West Delhi,Yashika Real Estate,19000
13267,900,Apartment,2,Vikas Puri,West Delhi,Yashika Real Estate,18000
13268,1125,Independent Floor,3,Vikas Puri,West Delhi,Other,26000
13269,800,Apartment,2,Vikas Puri,West Delhi,Other,17500
13270,300,Apartment,1,Vikas Puri,West Delhi,Other,7500
13271,900,Apartment,2,Vikas Puri,West Delhi,Yashika Real Estate,20000
13272,1800,Apartment,3,Vikas Puri,West Delhi,Other,40000
13273,1600,Apartment,3,Vikas Puri,West Delhi,Other,35000
13274,650,Independent Floor,1,Vivek Vihar,Delhi East,Arora Properties,6500
13275,400,Independent Floor,1,Vivek Vihar,Delhi East,Arora Properties,6500
13276,600,Independent Floor,1,Vivek Vihar,Delhi East,Arora Properties,9000
13277,300,Independent Floor,1,Vivek Vihar,Delhi East,Arora Properties,5500
13278,750,Independent Floor,1,Vivek Vihar,Delhi East,Arora Properties,8500
13279,1350,Independent Floor,3,Vivek Vihar,Delhi East,Delli Property,25000
13280,2700,Independent Floor,4,Vivek Vihar,Delhi East,Other,30000
13281,1100,Independent Floor,2,Vivek Vihar,Delhi East,Other,23000
13282,1100,Independent Floor,1,Vivek Vihar,Delhi East,Other,17000
13283,900,Independent Floor,2,Vivek Vihar,Delhi East,Prosperity Realtors,25000
13284,1170,Independent Floor,2,Vivek Vihar,Delhi East,Delli Property,25000
13285,1000,Independent Floor,2,Vivek Vihar,Delhi East,Arora Properties,14500
13286,1000,Independent Floor,2,Vivek Vihar,Delhi East,Arora Properties,13000
13287,9000,Independent Floor,5,West End,Other,India Homes,350000
13288,7000,Independent Floor,4,West End,Other,Brickhouse Realty Solutions,325000
13289,6000,Independent House,5,West End,Other,Other,350000
13290,7000,Independent House,5,West End,Other,Other,275000
13291,1150,Apartment,3,West End,Other,Friends Associates Regd,25000
13292,900,Apartment,2,West End,Other,Friends Associates Regd,16000
13293,650,Apartment,1,West End,Other,Friends Associates Regd,11000
13294,950,Apartment,2,West End,Other,Friends Associates Regd,16000
13295,1100,Apartment,3,West End,Other,Friends Associates Regd,30000
13296,800,Apartment,2,West End,Other,Friends Associates Regd,22000
13297,850,Apartment,2,West End,Other,Friends Associates Regd,16000
13298,1000,Apartment,2,West End,Other,Friends Associates Regd,30000
13299,1150,Apartment,3,West End,Other,Friends Associates Regd,33000
13300,900,Apartment,2,West End,Other,Friends Associates Regd,18000
13301,1200,Apartment,3,West End,Other,Friends Associates Regd,26000
13302,900,Apartment,2,West End,Other,Friends Associates Regd,23000
13303,1150,Apartment,3,West End,Other,Friends Associates Regd,30000
13304,950,Apartment,2,West End,Other,Friends Associates Regd,18000
13305,1200,Apartment,3,West End,Other,Friends Associates Regd,22000
13306,1150,Apartment,3,West End,Other,Friends Associates Regd,14000
13307,1100,Apartment,3,West End,Other,Friends Associates Regd,21000
13308,1100,Apartment,3,West End,Other,Friends Associates Regd,23000
13309,950,Apartment,2,West End,Other,Friends Associates Regd,14000
13310,900,Apartment,2,West End,Other,Friends Associates Regd,26000
13311,1200,Apartment,3,West End,Other,Friends Associates Regd,52000
13312,950,Apartment,2,West End,Other,Friends Associates Regd,19000
13313,437,Independent House,1,West Patel Nagar,Delhi Central,Nestaway,12000
13314,600,Independent Floor,1,West Patel Nagar,Delhi Central,CR properties,14000
13315,450,Independent Floor,1,West Patel Nagar,Delhi Central,Other,16000
13316,800,Independent Floor,2,West Patel Nagar,Delhi Central,Other,15000
13317,1100,Independent Floor,2,West Patel Nagar,Delhi Central,CR properties,19000
13318,550,Independent House,1,West Patel Nagar,Delhi Central,Other,13000
13319,1000,Independent Floor,2,West Patel Nagar,Delhi Central,Other,25000
13320,625,Independent House,2,West Patel Nagar,Delhi Central,Other,20000
13321,1658,Apartment,3,dwarka sector 12,Dwarka,dwarka property,28000
13322,1685,Apartment,3,dwarka sector 12,Dwarka,dwarka property,29000
13323,1652,Apartment,3,dwarka sector 12,Dwarka,dwarka property,28000
13324,1658,Apartment,3,dwarka sector 12,Dwarka,dwarka property,27000
13325,1652,Apartment,3,dwarka sector 12,Dwarka,dwarka property,30000
13326,1650,Apartment,3,dwarka sector 12,Dwarka,dwarka property,27000
13327,2250,Apartment,4,dwarka sector 12,Dwarka,dwarka property,45000
13328,2250,Apartment,4,dwarka sector 12,Dwarka,dwarka property,35000
13329,1752,Apartment,3,dwarka sector 12,Dwarka,dwarka property,28000
13330,1658,Apartment,3,dwarka sector 12,Dwarka,dwarka property,26500
13331,2540,Apartment,4,dwarka sector 12,Dwarka,dwarka property,44000
13332,1685,Apartment,3,dwarka sector 12,Dwarka,home search,30000
13333,1652,Apartment,3,dwarka sector 12,Dwarka,home search,30000
13334,450,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,14000
13335,280,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,8500
13336,405,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,15000
13337,500,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,12000
13338,300,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,9000
13339,405,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,14000
13340,450,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,11000
13341,540,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,15000
13342,401,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,13000
13343,400,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,12000
13344,350,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,9000
13345,350,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,8000
13346,350,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,11000
13347,299,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Guru kipra properties,10000
13348,360,Apartment,1,greater kailash Enclave 1,Delhi Central,Other,15000
13349,800,Apartment,2,greater kailash Enclave 1,Delhi Central,K C real estate,20000
13350,1000,Independent Floor,2,greater kailash Enclave 1,Delhi Central,Other,21000
13351,400,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,22000
13352,400,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,16000
13353,700,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,17000
13354,705,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,16000
13355,700,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,14000
13356,500,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,13000
13357,400,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,12500
13358,2000,Independent Floor,2,greater kailash Enclave 1,Delhi Central,Other,75000
13359,700,Apartment,1,greater kailash Enclave 1,Delhi Central,Other,22000
13360,1600,Independent Floor,3,greater kailash Enclave 1,Delhi Central,maity properties,70000
13361,600,Apartment,1,greater kailash Enclave 1,Delhi Central,Other,22000
13362,2700,Independent Floor,3,greater kailash Enclave 1,Delhi Central,Other,160000
13363,2200,Independent Floor,2,greater kailash Enclave 1,Delhi Central,Other,55000
13364,500,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,25000
13365,450,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,10000
13366,3500,Independent Floor,4,greater kailash Enclave 1,Delhi Central,Other,130000
13367,1800,Independent Floor,2,greater kailash Enclave 1,Delhi Central,Other,45000
13368,1800,Independent Floor,3,greater kailash Enclave 1,Delhi Central,Other,65000
13369,2700,Independent Floor,4,greater kailash Enclave 1,Delhi Central,Other,150000
13370,550,Independent Floor,1,greater kailash Enclave 1,Delhi Central,Other,15000
13371,1050,Apartment,2,i p extension patparganj,Delhi Central,Sai Ram Properties,21000
13372,1500,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,28000
13373,750,Apartment,1,i p extension patparganj,Delhi Central,Sai Ram Properties,15000
13374,1350,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,25000
13375,1400,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,25000
13376,950,Apartment,2,i p extension patparganj,Delhi Central,Sai Ram Properties,18000
13377,900,Apartment,2,i p extension patparganj,Delhi Central,Sai Ram Properties,17000
13378,1300,Apartment,3,i p extension patparganj,Delhi Central,Kushwaha Property,26000
13379,650,Apartment,1,i p extension patparganj,Delhi Central,Kushwaha Property,14000
13380,1550,Apartment,3,i p extension patparganj,Delhi Central,Kushwaha Property,28000
13381,1080,Apartment,2,i p extension patparganj,Delhi Central,Kushwaha Property,22000
13382,550,Independent Floor,2,i p extension patparganj,Delhi Central,Sai Ram Properties,10000
13383,1300,Apartment,3,i p extension patparganj,Delhi Central,Other,22500
13384,1650,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,35000
13385,950,Apartment,2,i p extension patparganj,Delhi Central,Sai Ram Properties,20000
13386,950,Apartment,2,i p extension patparganj,Delhi Central,Other,20000
13387,1700,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,40000
13388,550,Apartment,2,i p extension patparganj,Delhi Central,Sai Ram Properties,10000
13389,600,Independent Floor,2,i p extension patparganj,Delhi Central,Sai Ram Properties,10000
13390,1300,Apartment,3,i p extension patparganj,Delhi Central,sk roy,25000
13391,1450,Apartment,3,i p extension patparganj,Delhi Central,Sai Ram Properties,25000
13392,1450,Apartment,3,i p extension patparganj,Delhi Central,Other,26000
13393,900,Apartment,2,i p extension patparganj,Delhi Central,Other,18000
13394,750,Apartment,1,i p extension patparganj,Delhi Central,Sai Ram Properties,14000
13395,950,Apartment,2,i p extension patparganj,Delhi Central,Other,18000
13396,900,Apartment,2,i p extension patparganj,Delhi Central,Other,17000
13397,750,Independent Floor,3,i p extension patparganj,Delhi Central,Other,13000
13398,750,Apartment,1,i p extension patparganj,Delhi Central,Sai Ram Properties,13000
13399,600,Independent Floor,2,i p extension patparganj,Delhi Central,Other,10000
13400,500,Apartment,1,i p extension patparganj,Delhi Central,sk roy,9000
13401,800,Apartment,2,i p extension patparganj,Delhi Central,sk roy,14500
13402,1500,Apartment,3,i p extension patparganj,Delhi Central,sk roy,30000
13403,550,Independent Floor,2,i p extension patparganj,Delhi Central,Other,10000
13404,1300,Apartment,3,i p extension patparganj,Delhi Central,Other,26000
13405,650,Apartment,1,i p extension patparganj,Delhi Central,Other,14500
13406,850,Independent Floor,2,laxmi nagar,Other,Good Luck Properties,11000
13407,250,Independent Floor,1,laxmi nagar,Other,Dream Homez,6500
13408,1500,Independent Floor,2,laxmi nagar,Other,Aashiyana Real Estate,30000
13409,450,Independent Floor,1,laxmi nagar,Other,Shri Banke Bihari Properties,17000
13410,950,Independent Floor,2,laxmi nagar,Other,Shivam Real Estate,18500
13411,225,Independent Floor,1,laxmi nagar,Other,Hans Properties,6500
13412,550,Independent Floor,2,laxmi nagar,Other,Good Luck Properties,11500
13413,300,Independent Floor,1,laxmi nagar,Other,Good Luck Properties,9000
13414,900,Independent Floor,2,laxmi nagar,Other,Dream Homez,16000
13415,550,Independent Floor,2,laxmi nagar,Other,Dream Homez,11000
13416,420,Independent Floor,1,laxmi nagar,Other,Good Luck Properties,9000
13417,400,Independent Floor,1,laxmi nagar,Other,Good Luck Properties,8400
13418,400,Independent Floor,1,laxmi nagar,Other,Good Luck Properties,8500
13419,750,Independent Floor,2,laxmi nagar,Other,Good Luck Properties,15000
13420,650,Independent Floor,2,laxmi nagar,Other,Good Luck Properties,13000
13421,650,Independent Floor,2,laxmi nagar,Other,Good Luck Properties,13000
